"Observed","Modelled"
29.8,35.1972541809082
43.2,35.1972541809082
25.6,38.8527450561523
26.3,41.0877456665039
26,31.6367111206055
30.8,31.6367111206055
31.7,31.6367111206055
12.7,16.9229316711426
21.5,23.8108329772949
28.5,24.8108329772949
23.1,22.1826343536377
7.2,21.0594806671143
6.7,29.7223472595215
9.7,30.4723472595215
11,32.7223472595215
8.2,10.9277286529541
16.9,23.7676963806152
2.5,18.8185253143311
12.6,14.322922706604
8.6,15.322922706604
1.1,18.8185253143311
2.3,18.8185253143311
1,13.572922706604
3.6,14.322922706604
18.4,16.5729236602783
3.5,19.731466293335
19.8,19.1144142150879
1.6,20.2637882232666
2.1,20.2637882232666
0,4.11926174163818
5.1,18.8576431274414
20.6,18.8576431274414
12.6,17.0905742645264
16.8,21.923360824585
31.2,41.1096000671387
37.4,41.1096000671387
40.4,41.1096000671387
32.6,41.1096000671387
37.4,41.1096000671387
37.7,41.1096000671387
48,52.8283576965332
51,52.8283576965332
19.6,29.8477039337158
41.5,42.8683586120605
46.4,42.8683586120605
11.8,28.5808715820312
18.3,33.0508728027344
23.5,33.2350997924805
29.7,33.2350997924805
4.9,20.8818893432617
16.2,16.7212543487549
17.7,17.4712543487549
26.3,18.4712543487549
10.7,20.8818893432617
14.1,24.3318901062012
26.8,17.4712543487549
24.8,18.4712543487549
12.4,23.7216892242432
25.1,19.4571380615234
35.8,22.9071388244629
39.6,41.7018814086914
13.8,14.7989473342896
23.3,21.5383586883545
25,21.5383586883545
19.6,26.9387817382812
19,30.3887805938721
24.2,20.1212253570557
19,20.1212253570557
28.4,20.1212253570557
22.8,20.1212253570557
24.3,17.5572872161865
33.2,17.5572872161865
22.2,17.5572872161865
22.8,27.6649303436279
39.8,28.2502822875977
6,4.90340375900269
8.9,7.82062435150146
1.8,6.14432907104492
16.6,19.9156875610352
2.7,1.77712523937225
10.8,1.77712523937225
3.7,3.5977087020874
2.6,8.29027271270752
1.7,24.7109489440918
22.1,10.3315505981445
20,10.3315505981445
17.9,9.00870800018311
21.2,21.1513862609863
18.4,21.1513862609863
18.8,18.753475189209
19,18.753475189209
19.5,21.1513862609863
25.8,18.753475189209
24.1,18.753475189209
16.2,23.0929908752441
16.3,8.62645435333252
28.9,8.62645435333252
35,38.4329795837402
34.2,38.4329795837402
36,38.4329795837402
36.1,38.4329795837402
35.3,38.4329795837402
38.4,38.4329795837402
34.6,38.4329795837402
37.1,38.4329795837402
38.9,38.4329795837402
37.4,39.236743927002
38.3,39.236743927002
40.1,39.3320655822754
39.7,39.3320655822754
41,39.3320655822754
39.7,39.3320655822754
33.6,33.1032981872559
36.1,33.1032981872559
2.1,8.68703937530518
11.8,21.3307361602783
28.3,23.0807361602783
3.9,8.68703937530518
21.2,22.0807361602783
24.2,23.0807361602783
19.4,18.7464561462402
19.3,19.4964561462402
37.9,21.7464561462402
12.1,11.6604537963867
12.5,26.6472797393799
23.9,26.6472797393799
26.5,28.5300216674805
24.2,35.5938529968262
29,35.5938529968262
4.6,16.4991264343262
5.2,16.4991264343262
2.9,16.4991264343262
7.9,13.6790599822998
0,13.6790599822998
0,7.78607559204102
10.8,18.4394226074219
7,10.1442546844482
7.5,13.1638765335083
1.7,14.1330156326294
5.1,12.0167255401611
7.8,14.2667255401611
10.7,10.6830158233643
14.6,14.1330156326294
12.8,11.2667255401611
4.5,12.0167255401611
18.9,13.7667255401611
0,13.8138809204102
23.7,14.8463935852051
7.5,23.7907581329346
24.9,10.7879343032837
29.6,25.3934383392334
29.4,25.8934383392334
22.9,22.1389064788818
39.7,25.5889053344727
40.5,28.4950675964355
39.3,28.4950675964355
35.1,28.4950675964355
38.3,26.4244327545166
33.2,26.0700778961182
38,34.1185836791992
36.3,26.0700778961182
40.1,34.1185836791992
45.9,34.1185836791992
27.1,28.1629581451416
30.2,28.5529594421387
25.8,27.9920139312744
3.2,20.6467971801758
0,13.0329647064209
20.4,14.7273359298706
17.3,24.4963932037354
23,24.4963932037354
18.7,20.2007083892822
12.4,10.4649963378906
19.7,20.2007083892822
29.5,20.5881977081299
31.7,19.7205429077148
9.4,12.4510774612427
0,23.768440246582
22.8,23.768440246582
20.4,22.0167255401611
31,21.5151500701904
27.5,22.0167255401611
20.6,21.5151500701904
22.5,21.5151500701904
24,21.5151500701904
22.8,18.4180030822754
23.7,21.8680019378662
31.6,23.2318344116211
29,23.2318344116211
31.8,23.2318344116211
25.5,23.2318344116211
46,21.1337604522705
46,46.7769889831543
46.1,46.7769889831543
3.4,20.5196723937988
16.7,26.5815410614014
20,26.5815410614014
4.6,6.51095867156982
4.5,0
28.7,25.691780090332
28.1,35.3939933776855
32.5,35.3939933776855
26.5,35.3939933776855
32.7,31.5644245147705
30.9,31.5644245147705
33.5,32.6294937133789
39.8,32.5603523254395
38.6,32.5603523254395
24.3,28.9960842132568
