"R2","concordance","mse","rmse","bias"
0.269118672567665,0.485088369489503,0.768625612898198,0.876712959239339,-0.0546133952600218
0.378057374711614,0.570777021103598,0.690829999302473,0.831161837010382,0.0238860705688273
0.297776242864527,0.503169912064432,0.71241219439575,0.844045137653046,-0.0529757557675685
0.257687813157987,0.43592869960392,0.838670831843609,0.915789731239442,-0.0226883340794313
