"R2","concordance","mse","rmse","bias"
0.212359390373839,0.327438813976827,126.598693032354,11.251608464231,2.11398054219908
0.205853056396064,0.380332293338436,119.10119960581,10.9133496052225,1.63299065152602
0.179376778185346,0.315916710755898,133.203289293852,11.5413729379936,2.29635719363972
0.141214780866439,0.335352945456021,132.506485557182,11.511146144376,0.886958290074276
