"R2","concordance","mse","rmse","bias"
0.298752529979775,0.470545286098097,57802.7652165496,240.422056426921,11.1142865498859
0.231341076899538,0.41503573513975,63779.5112752797,252.546057730624,-8.37045855204269
0.271819166814299,0.440078200815691,59123.9879456908,243.154247229389,10.6306931304932
0.313963317675898,0.49154634087023,57502.0535892126,239.795858156918,-16.4198524475098
