"R2","concordance","mse","rmse","bias"
0.452904702180792,0.653910867871749,0.061800794740605,0.248597656345761,-0.00155919461119391
0.475073412111101,0.676162865399201,0.0659441799473965,0.256795988962827,-0.0110349710070795
0.408189049255709,0.618859801061795,0.0752044702771972,0.274234334606732,0.000139031198496564
0.404125169531639,0.634436366615877,0.0750153068278454,0.273889223643146,0.00744634882833484
