"SiteID","Easting","Northing","Depth","Stratify","Transect","RockFrag","pH_H2O","EC","OC","P_Olsen","PBI","Exch_Ca","Exch_Mg","Exch_K","Exch_Na","Exch_Acid","Exch_Sum","ECEC","BaseSat","ESP","Ca_Mg","ECEC_Clay","Sand","Silt","Clay","Aspect","Convergence_030","Convergence_060","Convergence_120","Convergence_240","Convergence_480","Convergence_960","Curvature_CrossSectional","Curvature_General","Curvature_Longitudinal","DEM_SRTM_Mask_filled_SAGA","MRRTF_08","MRRTF_16","MRVBF_04","MRVBF_08","MRVBF_16","MRVBF_32","PhysiographicRegions_Mask","Slope","SlopeLength","Terrain_MidSlopePosition","Terrain_NormalisedHeight","Terrain_SlopeHeight","Terrain_StandardisedHeight","Terrain_ValleyDepth","TPI_00060_30","TPI_00090_30","TPI_00120_30","TPI_00150_30","TPI_00180_30","TPI_00210_30","TPI_00240_30","TPI_00270_30","TPI_00300_30","TPI_00480_30","TPI_00600_30","TPI_00900_30","TPI_00960_30","TPI_01200_30","TPI_01500_30","TPI_01920_30","TPI_03000_30","TPI_03840_30","TPI_06000_30","TPI_07680_30","TPI_09000_30","TRI","TWI_SAGA_05","TWI_SAGA_10"
1155,806865,2269755,85,3,1155,0,5.53,0.051,0.15,NA,66,7.27,NA,NA,NA,NA,10.92,10.82,86.6,2.81,0.7,0.49,55.8,18.5,25.7,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,5,3,1155,0,6.27,0.044,0.24,NA,22,0.72,NA,NA,NA,NA,2.54,2.89,100,2.85,3.4,0.61,81.5,14.6,3.9,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,15,3,1155,0,6.04,0.034,0.14,NA,20,0.8,NA,NA,NA,NA,1.78,2.1,100,3.91,3.4,0.57,84.7,14.2,1.2,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,25,3,1155,0,5.74,0.022,0.14,NA,29,2.69,NA,NA,NA,NA,3.91,4.29,100,5.49,2.8,0.47,79.1,14,6.9,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,40,3,1155,0,6.66,0.053,0.28,NA,67,6.91,NA,NA,NA,NA,8.7,8.78,100,1.97,2.5,0.6,60.3,18.4,21.2,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,60,3,1155,0,8.01,0.137,0.33,NA,73,11.57,NA,NA,NA,NA,10.88,11.15,100,1.51,3.3,0.51,58.4,17.3,24.2,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1156,806863,2269751,85,3,1155,0,7.87,0.182,0.2,NA,70,7.88,NA,NA,NA,NA,9.23,9.46,100,0.95,2.3,0.7,55.7,17.2,27.1,359.053680419922,-2.07971787452698,0.829310357570648,10.9232368469238,9.9496488571167,-0.947256147861481,-19.8098163604736,1.39859575938317e-05,-2.40071622101823e-05,-3.79931188945193e-05,243.889038085938,1,2,1,1,5,6,3,1.98790645599365,132.426406860352,0.172808781266212,0.413595616817474,4.91336917877197,187.943969726562,6.96627616882324,-0.00539652490988374,0.0194038394838572,0.109691619873047,0.254325449466705,0.371012598276138,0.472039788961411,0.460001438856125,0.37238547205925,0.305241763591766,0.236745446920395,-0.379390716552734,-1.78516674041748,-2.00472950935364,-3.10644817352295,-3.31797099113464,-1.78798127174377,-5.40145874023438,-8.86381912231445,-10.0997591018677,-12.1136102676392,-12.0417308807373,0.42174157500267,17.4868621826172,16.5579566955566
1157,806843,2269711,5,3,1155,0,6.56,0.04,0.16,NA,34,NA,NA,NA,NA,NA,1.56,2.01,100,2.81,2.8,0.58,80.7,14.2,5.1,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1157,806843,2269711,15,3,1155,0,6.43,0.053,0.19,NA,NA,5.8,NA,NA,NA,NA,1.9,2.2,100,2.1,4.3,0.62,89.6,9.2,1.3,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1157,806843,2269711,25,3,1155,0,5.89,0.028,0.17,NA,59,6.42,NA,NA,NA,NA,9.87,10.02,100,4.66,2.1,0.39,62.8,17.8,19.4,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1157,806843,2269711,40,3,1155,0,5.93,0.038,0.19,NA,74,8.23,NA,NA,NA,NA,11.92,12.1,100,3.71,1.7,0.36,66.1,14.7,19.3,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1157,806843,2269711,60,3,1155,0,6.18,0.094,0.08,NA,75,10.94,NA,NA,NA,NA,14.21,14.18,100,0,1.9,0.43,56.6,16.5,26.9,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1157,806843,2269711,85,3,1155,0,7.63,0.202,0.27,NA,104,15.32,NA,NA,NA,NA,14.18,14.15,100,0,3.9,0.38,45.1,17.1,37.9,343.557556152344,11.6155672073364,17.8298034667969,20.6029777526855,12.1156101226807,-0.392427206039429,-20.2879772186279,0.000489016936626285,0.00049177382607013,2.7568594305194e-06,244.441558837891,1,2,0,1,5,6,3,1.9848051071167,0,0.164278283715248,0.417860865592957,5.00791597366333,188.581771850586,6.97673368453979,0.104598999023438,0.246241003274918,0.389521270990372,0.481532633304596,0.555702924728394,0.671637356281281,0.688794076442719,0.589658081531525,0.473785161972046,0.452873826026917,-0.160617589950562,-1.57831418514252,-1.78363704681396,-3.05076098442078,-3.10199999809265,-1.42329931259155,-4.999587059021,-8.35254955291748,-9.62913131713867,-11.7028942108154,-11.8609914779663,0.429071128368378,17.4582862854004,16.5387229919434
1158,806774,2269581,5,3,1155,0,7.78,0.175,0.65,NA,49,7.8,NA,NA,NA,NA,8.37,8.57,100,0.53,4.7,0.67,65.4,22.6,12.1,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1158,806774,2269581,15,3,1155,0,8.06,0.114,0.41,NA,51,8.45,NA,NA,NA,NA,8.43,8.77,100,1.54,4.1,0.62,61.8,24.3,13.9,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1158,806774,2269581,25,3,1155,0,7.74,0.071,0.38,NA,36,6.42,NA,NA,NA,NA,7.95,8.24,100,1.21,4.1,0.58,68.5,18.3,13.2,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1158,806774,2269581,40,3,1155,0,7.7,0.062,0.19,NA,37,5.95,NA,NA,NA,NA,6.77,7.06,100,1.29,3.2,0.55,70.3,17.2,12.5,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1158,806774,2269581,60,3,1155,0,5.66,0.107,0.14,NA,74,4.38,NA,NA,NA,NA,10.95,11.18,98.8,0,0.6,0.61,60.8,15.3,23.9,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1158,806774,2269581,85,3,1155,0,5.3,0.13,0.09,NA,72,8.22,NA,NA,NA,NA,12.3,12.42,65.1,0,1.2,0.58,56,15.9,28.1,356.996459960938,-25.7630004882812,-33.4776954650879,-6.24645900726318,19.8664455413818,1.9449223279953,-21.2997436523438,-0.000380381854483858,-0.000332099065417424,4.82827817904763e-05,245.512435913086,3,3,2,3,5,6,3,0.628533720970154,72.4264068603516,0.208807155489922,0.395596414804459,4.98175477981567,186.868988037109,7.61126804351807,-0.0891253128647804,-0.185550689697266,-0.225200012326241,-0.109514445066452,0.051962073892355,0.224317938089371,0.378978431224823,0.449942648410797,0.486343145370483,0.250363767147064,0.0677983835339546,-1.07531487941742,-1.83761894702911,-3.42625498771667,-3.38543605804443,-1.52675592899323,-4.62208890914917,-7.37320995330811,-8.66874122619629,-11.147442817688,-12.0163698196411,0.146221071481705,18.539981842041,17.7474746704102
1159,806638,2269309,5,3,1155,0,5.63,0.101,0.74,NA,73,5,NA,NA,NA,NA,9.26,9.34,96,0,2.6,0.5,44.8,28.7,26.5,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1159,806638,2269309,15,3,1155,0,6.49,0.094,0.59,NA,72,4.16,NA,NA,NA,NA,8.66,9.02,100,0,2.2,0.49,49.6,22.9,27.5,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1159,806638,2269309,25,3,1155,0,8.03,0.16,0.36,NA,72,4.68,NA,NA,NA,NA,10.62,10.79,100,1.68,2.5,0.54,53.5,22.2,24.2,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1159,806638,2269309,40,3,1155,0,8.46,0.181,0.07,NA,58,8.66,NA,NA,NA,NA,11.03,11.33,100,3.97,2.4,0.61,61.1,16.7,22.2,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1159,806638,2269309,60,3,1155,0,8.35,0.235,0.06,NA,72,8.73,NA,NA,NA,NA,12.65,12.84,100,4.42,1.9,0.52,52.3,18.6,29,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1159,806638,2269309,85,3,1155,0,8.74,0.242,0.11,NA,75,7.86,NA,NA,NA,NA,12.79,12.85,100,7.6,1.8,0.56,46.3,22.4,31.3,42.5412979125977,-46.4275894165039,-46.6395988464355,-45.1323852539062,-22.5556125640869,-0.373057752847672,-16.8052673339844,-0.000386858562706038,-0.000536261650267988,-0.000149403116665781,246.68278503418,0,0,2,3,4,6,3,0.626679003238678,144.852813720703,0.357947438955307,0.321026265621185,4.28608417510986,180.009384155273,9.065110206604,-0.14019775390625,-0.362734973430634,-0.626309096813202,-0.917706787586212,-1.0819605588913,-1.16594958305359,-1.24324977397919,-1.25388026237488,-1.27003765106201,-0.978141188621521,-0.763015270233154,-2.23785257339478,-2.6172194480896,-4.59432411193848,-4.57546949386597,-2.8040030002594,-4.99210453033447,-6.41735458374023,-8.159423828125,-11.7676591873169,-12.7509326934814,0.146555408835411,18.6891899108887,17.562572479248
1160,815475,2272786,5,3,1160,20,8.15,0.102,0.6,NA,109,10.63,NA,NA,NA,NA,17.32,17.5,100,1.61,3.9,2.95,70,25.4,4.6,197.642211914062,-16.4707565307617,-21.7370796203613,-15.6650247573853,-7.6478533744812,3.80307364463806,10.2046222686768,-0.00236728182062507,-0.00277865934185684,-0.000411377637647092,242.684997558594,0,0,0,1,1,2,3,4.72339344024658,174.852813720703,0.0115653397515416,0.505782663822174,8.62794494628906,196.129959106445,8.43065643310547,-0.544806182384491,-1.00575864315033,-1.29367065429688,-1.54867041110992,-1.74106705188751,-2.08495593070984,-1.98231148719788,-2.01681852340698,-1.5681244134903,-0.975853264331818,3.24886274337769,3.71743679046631,4.30559778213501,5.20989608764648,3.16261196136475,5.22405481338501,9.12938117980957,12.0691957473755,21.6834583282471,26.1139125823975,24.3821086883545,1.09401834011078,15.7539205551147,13.3786172866821
1160,815475,2272786,15,3,1160,2,8.16,0.118,0.65,NA,127,12.57,NA,NA,NA,NA,19.88,19.9,100,1.79,3.4,2.76,64.8,30,5.2,197.642211914062,-16.4707565307617,-21.7370796203613,-15.6650247573853,-7.6478533744812,3.80307364463806,10.2046222686768,-0.00236728182062507,-0.00277865934185684,-0.000411377637647092,242.684997558594,0,0,0,1,1,2,3,4.72339344024658,174.852813720703,0.0115653397515416,0.505782663822174,8.62794494628906,196.129959106445,8.43065643310547,-0.544806182384491,-1.00575864315033,-1.29367065429688,-1.54867041110992,-1.74106705188751,-2.08495593070984,-1.98231148719788,-2.01681852340698,-1.5681244134903,-0.975853264331818,3.24886274337769,3.71743679046631,4.30559778213501,5.20989608764648,3.16261196136475,5.22405481338501,9.12938117980957,12.0691957473755,21.6834583282471,26.1139125823975,24.3821086883545,1.09401834011078,15.7539205551147,13.3786172866821
1160,815475,2272786,25,3,1160,30,8.28,0.129,0.77,NA,140,13.25,NA,NA,NA,NA,20.2,20.18,100,2.24,3.4,2.46,60.9,34.4,4.7,197.642211914062,-16.4707565307617,-21.7370796203613,-15.6650247573853,-7.6478533744812,3.80307364463806,10.2046222686768,-0.00236728182062507,-0.00277865934185684,-0.000411377637647092,242.684997558594,0,0,0,1,1,2,3,4.72339344024658,174.852813720703,0.0115653397515416,0.505782663822174,8.62794494628906,196.129959106445,8.43065643310547,-0.544806182384491,-1.00575864315033,-1.29367065429688,-1.54867041110992,-1.74106705188751,-2.08495593070984,-1.98231148719788,-2.01681852340698,-1.5681244134903,-0.975853264331818,3.24886274337769,3.71743679046631,4.30559778213501,5.20989608764648,3.16261196136475,5.22405481338501,9.12938117980957,12.0691957473755,21.6834583282471,26.1139125823975,24.3821086883545,1.09401834011078,15.7539205551147,13.3786172866821
1160,815475,2272786,40,3,1160,30,8.1,0.079,0.64,2,68,10.86,4.41,0.09,0.11,0,15.46,15.46,100,0.68,2.5,1.75,38.1,53.1,8.8,197.642211914062,-16.4707565307617,-21.7370796203613,-15.6650247573853,-7.6478533744812,3.80307364463806,10.2046222686768,-0.00236728182062507,-0.00277865934185684,-0.000411377637647092,242.684997558594,0,0,0,1,1,2,3,4.72339344024658,174.852813720703,0.0115653397515416,0.505782663822174,8.62794494628906,196.129959106445,8.43065643310547,-0.544806182384491,-1.00575864315033,-1.29367065429688,-1.54867041110992,-1.74106705188751,-2.08495593070984,-1.98231148719788,-2.01681852340698,-1.5681244134903,-0.975853264331818,3.24886274337769,3.71743679046631,4.30559778213501,5.20989608764648,3.16261196136475,5.22405481338501,9.12938117980957,12.0691957473755,21.6834583282471,26.1139125823975,24.3821086883545,1.09401834011078,15.7539205551147,13.3786172866821
