"Observed","Modelled"
47.7,44.8952178955078
72.4,48.8152198791504
94.2,48.2552185058594
49.6,44.8952178955078
71.2,31.0500793457031
68.7,30.330078125
40.5,25.2900791168213
58.4,29.907413482666
62.9,28.467414855957
44.6,26.6674137115479
71.6,48.5253829956055
77,42.9253807067871
16.8,40.8160514831543
23,38.2960510253906
18.2,40.8160514831543
20,36.8560485839844
20.2,30.4931888580322
21.2,29.7731895446777
22.8,27.3907222747803
40.8,37.1804809570312
38.1,36.4604797363281
45.9,34.6604804992676
32.5,49.0480575561523
38.7,45.7144775390625
50.1,51.0824394226074
41.9,51.0824394226074
72.2,63.4269828796387
72.9,63.4269828796387
65.4,63.4269828796387
66.8,63.4269828796387
66.4,63.4269828796387
68.6,63.4269828796387
63,63.4269828796387
83.1,66.1889343261719
81.3,66.1889343261719
73.9,66.1889343261719
60.9,44.0783538818359
61.6,43.6083526611328
66.8,42.9033546447754
64.9,41.9633560180664
61.4,40.7883529663086
65.9,47.1249847412109
69.4,45.9049835205078
71.8,44.0749855041504
68.5,41.6349830627441
15.7,37.5297737121582
13.2,37.5297737121582
4.7,37.5297737121582
19.7,37.5297737121582
6.2,54.9000015258789
4.9,54.9000015258789
20.8,62.0342292785645
38,39.802059173584
24.8,35.2720603942871
39.2,39.802059173584
32.8,38.2920608520508
26.2,36.7820587158203
39.9,56.5021781921387
33.1,52.362174987793
21.2,26.4219436645508
34.2,52.8265037536621
52.8,54.9000015258789
49.1,65.0960083007812
51.3,64.1210098266602
63.3,51.0630302429199
86.7,51.0630302429199
79.6,51.0630302429199
68.8,51.5620956420898
61.3,45.9620971679688
49.2,41.9620971679688
36.4,47.0947952270508
58.3,42.8247947692871
66,40.3847923278809
50.7,37.3347930908203
60.2,45.8747940063477
55.3,44.6547927856445
56.8,40.3847923278809
46.4,37.3347930908203
51.5,44.7233200073242
46.8,37.4033203125
57.8,47.661808013916
51,46.4418067932129
49.5,45.2218055725098
57.2,40.9518089294434
49,52.9520721435547
61.3,50.6520729064941
63.9,46.5120735168457
41,46.7364730834961
30.3,44.2964706420898
19.3,40.0264739990234
24.4,36.9764709472656
49.4,46.7364730834961
25.2,42.4664726257324
25.1,40.0264739990234
21.9,36.9764709472656
46.7,44.7345962524414
46.9,42.904598236084
60.1,37.4145965576172
40.9,39.7300987243652
43,39.7300987243652
51.9,39.7300987243652
73.8,47.5613708496094
70.1,43.5613708496094
61.9,36.3613739013672
66.3,58.5449981689453
67.8,62.2750015258789
59.3,71.5999984741211
73.7,71.5999984741211
92.6,79.0599975585938
81.4,66.0878829956055
82.3,66.0878829956055
88.6,66.0878829956055
65.3,71.6004257202148
66.4,71.6004257202148
94.2,71.6004257202148
85.4,71.6004257202148
71.1,52.9009017944336
